word,colour,stim_resp,correct_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,ins.started,text_2.started,ins.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
YELLOW,yellow,C,y,11,2,90,4,146.05575239999962,,,,,146.04248909999842,146.05575239999962,146.55604809999932,146.55604809999932,146.55604809999932,147.3743132999989,y,1,0.8134384999993927,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,11,3,91,2,147.38953429999856,,,,,147.3770319999985,147.38953429999856,147.8893864999991,147.8893864999991,147.8893864999991,149.1913801999999,r,1,1.2856525000006513,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,11,4,92,7,149.2060677999998,,,,,149.19414009999855,149.2060677999998,149.70597759999873,149.70597759999873,149.70597759999873,154.77456579999853,g,1,5.054466699999466,None,154.70614659999956,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,11,5,93,1,154.79009640000004,,,,,154.77738849999878,154.79009640000004,155.2892740999996,155.2892740999996,155.2892740999996,156.42414589999862,b,1,1.1290693999999348,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,11,6,94,5,156.4386771999998,,,,,156.42660649999925,156.4386771999998,156.9394744000001,156.9394744000001,156.9394744000001,157.94188239999858,g,1,0.9952613000004931,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,11,7,95,6,157.95620419999977,,,,,157.94466629999988,157.95620419999977,158.45624019999923,158.45624019999923,158.45624019999923,162.90733619999992,y,1,4.436021499999697,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,12,0,96,4,162.9230910999995,,,,,162.91014799999903,162.9230910999995,163.42256429999907,163.42256429999907,163.42256429999907,164.14108379999925,y,1,0.7036026000005222,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,12,1,97,7,164.1560344999998,,,,,164.1438660999993,164.1560344999998,164.65635949999887,164.65635949999887,164.65635949999887,167.6578656999991,g,1,2.988718399999925,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,12,2,98,5,167.67274299999917,,,,,167.66060919999836,167.67274299999917,168.17272219999904,168.17272219999904,168.17272219999904,173.05729079999946,g,1,4.87202520000028,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,12,3,99,6,173.07238939999843,,,,,173.06070069999987,173.07238939999843,173.57273480000003,173.57273480000003,173.57273480000003,174.40782760000002,y,1,0.8312359000010474,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,12,4,100,3,174.42291179999847,,,,,174.41055659999984,174.42291179999847,174.9226103000001,174.9226103000001,174.9226103000001,175.69173059999957,b,1,0.7561041999997542,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,12,5,101,2,175.70571339999879,,,,,175.69411729999956,175.70571339999879,176.20594209999945,176.20594209999945,176.20594209999945,178.35780259999956,r,1,2.1379087999994226,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,12,6,102,0,178.37268549999862,,,,,178.36054799999874,178.37268549999862,178.8726440999999,178.8726440999999,178.8726440999999,179.60744929999964,r,1,0.7248442000000068,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,12,7,103,1,179.62288420000004,,,,,179.61047299999882,179.62288420000004,180.12364239999988,180.12364239999988,180.12364239999988,183.1243818999992,b,1,2.994254600000204,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,13,0,104,0,183.13946419999957,,,,,183.12733279999884,183.13946419999957,183.63959579999937,183.63959579999937,183.63959579999937,185.04085009999835,r,1,1.3854938999993465,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,13,1,105,7,185.05617269999857,,,,,185.04358890000003,185.05617269999857,185.55631769999854,185.55631769999854,185.55631769999854,186.7909671999987,g,1,1.2295752999998513,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,13,2,106,2,186.80578689999857,,,,,186.79333569999835,186.80578689999857,187.3060491999986,187.3060491999986,187.3060491999986,190.04090539999925,r,1,2.7280253999997512,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,13,3,107,6,190.0562549999995,,,,,190.04357789999995,190.0562549999995,190.55634779999855,190.55634779999855,190.55634779999855,191.99098439999943,y,1,1.4257278999994014,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,13,4,108,3,192.00611939999908,,,,,191.9937859999991,192.00611939999908,192.50592489999872,192.50592489999872,192.50592489999872,197.64122719999978,b,1,5.129822700000659,None,197.50617669999883,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,13,5,109,5,197.65666679999958,,,,,197.64405129999977,197.65666679999958,198.15653819999898,198.15653819999898,198.15653819999898,199.04099069999938,y,0,0.8748966999992263,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,13,6,110,1,199.0561431999995,,,,,199.04379139999946,199.0561431999995,199.55639829999927,199.55639829999927,199.55639829999927,201.24067819999982,b,1,1.6740217999995366,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,13,7,111,4,201.25592189999952,,,,,201.24340329999904,201.25592189999952,201.75631379999868,201.75631379999868,201.75631379999868,202.5076384999993,y,1,0.743385900001158,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,14,0,112,1,202.52277009999852,,,,,202.5103124999987,202.52277009999852,203.0230432999997,203.0230432999997,203.0230432999997,204.15823379999892,b,1,1.1302958999986004,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,14,1,113,2,204.17287020000003,,,,,204.1610314999998,204.17287020000003,204.6728140999985,204.6728140999985,204.6728140999985,205.39068829999997,r,1,0.7073159999999916,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,14,2,114,7,205.40614229999846,,,,,205.3934352999986,205.40614229999846,205.90606409999964,205.90606409999964,205.90606409999964,206.77414999999928,g,1,0.854410400001143,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,14,3,115,4,206.78979979999895,,,,,206.7769017999999,206.78979979999895,207.2896088999987,207.2896088999987,207.2896088999987,208.02469889999884,y,1,0.7254921999992803,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,14,4,116,5,208.03937210000004,,,,,208.0274105999997,208.03937210000004,208.53985659999853,208.53985659999853,208.53985659999853,210.34111159999884,g,1,1.7931989999997313,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,14,5,117,0,210.35620519999975,,,,,210.34384799999862,210.35620519999975,210.85616949999894,210.85616949999894,210.85616949999894,211.82451760000004,r,1,0.9542509999992035,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,14,6,118,3,211.8393748999988,,,,,211.8271840999987,211.8393748999988,212.3393660999991,212.3393660999991,212.3393660999991,213.12445039999875,b,1,0.7836311999999452,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,14,7,119,6,213.1396578999993,,,,,213.12734799999998,213.1396578999993,213.6397315999984,213.6397315999984,213.6397315999984,215.75787369999853,y,1,2.1113966000011715,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,15,0,120,4,215.77210279999963,,,,,215.76026719999936,215.77210279999963,216.27273859999877,216.27273859999877,216.27273859999877,216.8077930999989,y,1,0.5220507000012731,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,15,1,121,5,216.82325229999879,,,,,216.81045039999844,216.82325229999879,217.32286189999832,217.32286189999832,217.32286189999832,218.02456029999848,g,1,0.6865895999999339,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,15,2,122,2,218.03992539999854,,,,,218.0273344999987,218.03992539999854,218.5394755999987,218.5394755999987,218.5394755999987,219.47452479999993,r,1,0.9321073999999498,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,15,3,123,0,219.48966929999915,,,,,219.47722969999995,219.48966929999915,219.9893422999994,219.9893422999994,219.9893422999994,220.6408666999996,r,1,0.6391703999997844,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,15,4,124,3,220.65621389999978,,,,,220.64364739999837,220.65621389999978,221.15644209999846,221.15644209999846,221.15644209999846,221.741362499999,b,1,0.5761017999993783,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,15,5,125,1,221.75645819999954,,,,,221.7441278999995,221.75645819999954,222.25614519999908,222.25614519999908,222.25614519999908,223.20790599999964,b,1,0.9487400999987585,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,15,6,126,6,223.22376839999924,,,,,223.21060279999983,223.22376839999924,223.72287009999854,223.72287009999854,223.72287009999854,224.55803769999875,y,1,0.8285778999998001,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,15,7,127,7,224.572928399999,,,,,224.56077149999874,224.572928399999,225.0728091000001,225.0728091000001,225.0728091000001,225.97443789999852,g,1,0.8902017000000342,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,16,0,128,3,225.98959809999906,,,,,225.97725369999898,225.98959809999906,226.4901245000001,226.4901245000001,226.4901245000001,227.35792409999885,b,1,0.8575869000014791,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,16,1,129,5,227.37222699999984,,,,,227.36058449999837,227.37222699999984,227.87295649999942,227.87295649999942,227.87295649999942,228.7745004999997,g,1,0.9001531000012619,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,16,2,130,6,228.78942009999992,,,,,228.77724279999893,228.78942009999992,229.28966949999995,229.28966949999995,229.28966949999995,230.47451069999988,y,1,1.172043799999301,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,16,3,131,0,230.48942989999887,,,,,230.4773544999989,230.48942989999887,230.98950589999913,230.98950589999913,230.98950589999913,231.724476899999,r,1,0.7192170999987866,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,16,4,132,7,231.73990950000007,,,,,231.72750019999876,231.73990950000007,232.2396510999988,232.2396510999988,232.2396510999988,232.92441719999988,g,1,0.6769955999989179,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,16,5,133,2,232.93907239999862,,,,,232.92734199999904,232.93907239999862,233.43942789999892,233.43942789999892,233.43942789999892,234.4283538999989,r,1,0.9860905000005005,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,16,6,134,1,234.45591619999868,,,,,234.4347162999984,234.45591619999868,234.9421982999993,234.9421982999993,234.95901559999947,235.92521749999833,b,1,0.9814038000004075,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,16,7,135,4,235.9394658000001,,,,,235.92802289999963,235.9394658000001,236.43968649999988,236.43968649999988,236.43968649999988,237.1246435999983,y,1,0.6728128000013385,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,17,0,136,6,237.13979589999872,,,,,237.12738209999952,237.13979589999872,237.64032099999895,237.64032099999895,237.64032099999895,238.75811749999957,y,1,1.1147610999996687,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,17,1,137,2,238.7733621999996,,,,,238.76091869999982,238.7733621999996,239.27267699999902,239.27267699999902,239.27267699999902,240.65765969999848,r,1,1.3743850999999268,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,17,2,138,3,240.6727835999991,,,,,240.66030239999964,240.6727835999991,241.17325469999923,241.17325469999923,241.17325469999923,242.19086029999926,b,1,1.0003584999994928,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,17,3,139,4,242.20612289999917,,,,,242.19364639999912,242.20612289999917,242.7063959999996,242.7063959999996,242.7063959999996,243.45779579999908,y,1,0.7461277000002156,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,17,4,140,7,243.47277629999917,,,,,243.46063030000005,243.47277629999917,243.9731568999996,243.9731568999996,243.9731568999996,244.62443069999972,g,1,0.637030699999741,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,17,5,141,1,244.63983459999872,,,,,244.6274113999989,244.63983459999872,245.13967769999908,245.13967769999908,245.13967769999908,246.29106759999922,b,1,1.1452344999997877,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,17,6,142,0,246.30651020000005,,,,,246.29387749999842,246.30651020000005,246.8061951999989,246.8061951999989,246.8061951999989,247.408042699999,r,1,0.5902917000003072,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,17,7,143,5,247.42307319999964,,,,,247.41070559999935,247.42307319999964,247.92295939999894,247.92295939999894,247.92295939999894,249.72454049999942,g,1,1.798731200000475,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,18,0,144,3,249.7393376,,,,,249.72720469999877,249.7393376,250.24004710000008,250.24004710000008,250.24004710000008,251.0075864999999,b,1,0.7651733999991848,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,18,1,145,0,251.02277749999848,,,,,251.010184499999,251.02277749999848,251.5229077999993,251.5229077999993,251.5229077999993,252.19025929999952,r,1,0.6622248999992735,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,18,2,146,1,252.2062681999996,,,,,252.19238469999982,252.2062681999996,252.7061120999988,252.7061120999988,252.7061120999988,253.67485249999845,b,1,0.9526716000000306,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,18,3,147,4,253.68948339999952,,,,,253.67880530000002,253.68948339999952,254.1896874999984,254.1896874999984,254.1896874999984,254.94123979999858,y,1,0.7363384999989648,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,18,4,148,7,254.9570866999984,,,,,254.94396079999933,254.9570866999984,255.4564913999984,255.4564913999984,255.4564913999984,256.20793759999833,g,1,0.7396621999996569,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,18,5,149,5,256.222942299999,,,,,256.21079869999994,256.222942299999,256.72253159999855,256.72253159999855,256.72253159999855,257.50830659999883,g,1,0.774834899999405,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,18,6,150,6,257.52279669999916,,,,,257.51100809999843,257.52279669999916,258.02318449999984,258.02318449999984,258.02318449999984,258.7410843999987,y,1,0.7014737000008608,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,18,7,151,2,258.75612869999895,,,,,258.7438027999997,258.75612869999895,259.255769899999,259.255769899999,259.255769899999,260.15828639999927,r,1,0.899753800000326,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,19,0,152,6,260.17304669999976,,,,,260.1610058999995,260.17304669999976,260.67295679999916,260.67295679999916,260.67295679999916,262.00723990000006,y,1,1.3232340999984444,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,19,1,153,3,262.02232359999834,,,,,262.00914459999876,262.02232359999834,262.52281199999925,262.52281199999925,262.52281199999925,263.4910487999987,b,1,0.9626544000002468,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,19,2,154,7,263.50689449999845,,,,,263.4937042999991,263.50689449999845,264.0062143999985,264.0062143999985,264.0062143999985,264.8079242999993,g,1,0.7974261999988812,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,19,3,155,4,264.8228855999987,,,,,264.8106461999996,264.8228855999987,265.3229186999997,265.3229186999997,265.3229186999997,266.0238997999986,y,1,0.6902092999989691,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,19,4,156,1,266.0395217999994,,,,,266.02603869999984,266.0395217999994,266.5393527999986,266.5393527999986,266.5393527999986,267.50821299999916,b,1,0.9641242999987298,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,19,5,157,2,267.5229851999993,,,,,267.51094869999906,267.5229851999993,268.0229456999987,268.0229456999987,268.0229456999987,269.0909791999984,r,1,1.064389699999083,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,19,6,158,0,269.10649009999906,,,,,269.0936800999989,269.10649009999906,269.6060813999993,269.6060813999993,269.6060813999993,270.14088289999927,r,1,0.5316487000000052,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,19,7,159,5,270.1562309000001,,,,,270.1435941999989,270.1562309000001,270.6559602999987,270.6559602999987,270.6559602999987,271.24148389999937,y,0,0.5772440000000643,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,20,0,160,0,271.25619359999837,,,,,271.24416389999897,271.25619359999837,271.75618889999896,271.75618889999896,271.75618889999896,272.54121379999924,r,1,0.7820926000003965,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,20,1,161,7,272.5561066999999,,,,,272.54389809999884,272.5561066999999,273.056124499999,273.056124499999,273.056124499999,275.09093649999886,g,1,2.025596499999665,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,20,2,162,4,275.10635469999943,,,,,275.09362559999863,275.10635469999943,275.60638969999854,275.60638969999854,275.60638969999854,276.257647299999,y,1,0.6369842999993125,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,20,3,163,5,276.2727611999999,,,,,276.2604524999988,276.2727611999999,276.77284229999896,276.77284229999896,276.77284229999896,278.20860679999896,g,1,1.434235599999738,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,20,4,164,3,278.2237207999988,,,,,278.2115924999998,278.2237207999988,278.7225118999995,278.7225118999995,278.7225118999995,280.4900010000001,b,1,1.7614896000013687,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,20,5,165,1,280.5054550999994,,,,,280.4916917999999,280.5054550999994,281.00541019999946,281.00541019999946,281.00541019999946,282.9567809,r,0,1.9432819999983622,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,20,6,166,6,282.9721721999995,,,,,282.9584729999988,282.9721721999995,283.4729325999997,283.4729325999997,283.4729325999997,285.52310489999945,g,0,2.0387807000006433,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,20,7,167,2,285.5388151999996,,,,,285.5247939000001,285.5388151999996,286.0395026999995,286.0395026999995,286.0395026999995,286.77314809999916,r,1,0.7260421000009956,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,blue,I,b,21,0,168,1,286.7889301999985,,,,,286.7748836999999,286.7889301999985,287.2890325999997,287.2890325999997,287.2890325999997,288.0401931999986,b,1,0.7459930999993958,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,green,I,g,21,1,169,5,288.05568669999957,,,,,288.0418669999999,288.05568669999957,288.5557089999984,288.5557089999984,288.5557089999984,290.7906606999986,g,1,2.2270841999998083,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,21,2,170,4,290.8057536999986,,,,,290.79260629999953,290.8057536999986,291.30557279999994,291.30557279999994,291.30557279999994,291.97416859999976,y,1,0.6577937000001839,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,21,3,171,0,291.9897078999984,,,,,291.9765555999984,291.9897078999984,292.48874909999904,292.48874909999904,292.48874909999904,293.123172399999,r,1,0.6171396999998251,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,21,4,172,6,293.13883279999936,,,,,293.12487489999876,293.13883279999936,293.6389060999991,293.6389060999991,293.6389060999991,294.72350359999837,y,1,1.0782712999989599,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,21,5,173,7,294.73886129999846,,,,,294.7252142999987,294.73886129999846,295.2390985999991,295.2390985999991,295.2390985999991,295.9234594999998,g,1,0.677541699998983,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,21,6,174,2,295.93896439999844,,,,,295.925158,295.93896439999844,296.4389306999983,296.4389306999983,296.4389306999983,297.95645989999866,r,1,1.5023737000010442,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,21,7,175,3,297.9720548999994,,,,,297.9582008999987,297.9720548999994,298.47254369999973,298.47254369999973,298.47254369999973,299.3411673999999,b,1,0.8653256999987207,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,red,I,r,22,0,176,2,299.3560690999984,,,,,299.3438535999994,299.3560690999984,299.8565509,299.8565509,299.8565509,301.1574178999999,r,1,1.2933196000012686,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
RED,red,C,r,22,1,177,0,301.1727651000001,,,,,301.1599129999995,301.1727651000001,301.6726891999988,301.6726891999988,301.6726891999988,302.4911405999992,r,1,0.8107130000007601,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
YELLOW,yellow,C,y,22,2,178,4,302.506351,,,,,302.4938035999985,302.506351,303.0063749000001,303.0063749000001,303.0063749000001,303.7745335999989,y,1,0.7615576999996847,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,green,I,g,22,3,179,7,303.78976519999924,,,,,303.7772335999998,303.78976519999924,304.2894921999996,304.2894921999996,304.2894921999996,304.9575649999988,g,1,0.659494800000175,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
GREEN,yellow,I,y,22,4,180,6,304.97276599999896,,,,,304.96024189999844,304.97276599999896,305.47289549999914,305.47289549999914,305.47289549999914,306.62404089999836,y,1,1.1339692000001378,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
BLUE,blue,C,b,22,5,181,3,306.6396113999999,,,,,306.62670049999906,306.6396113999999,307.1394565999999,307.1394565999999,307.1394565999999,308.1913767999995,b,1,1.0394835999995848,None,,233364,001,2024-09-13_14h00.00.208,friday16,2024.1.5,None,2024-09-13 14h00.10.081908 +0530,
